instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
record_16275,winter,2012yr,nov,hour_20,no_holiday,weekday_4,workday,Clear,0.34,0.3485,0.61,0.1045,23,262,285
record_16276,winter,2012yr,nov,hour_21,no_holiday,weekday_4,workday,Mist,0.32,0.3333,0.66,0.1045,20,204,224
record_16277,winter,2012yr,nov,hour_22,no_holiday,weekday_4,workday,Mist,0.32,0.3182,0.66,0.1642,10,143,153
record_16278,winter,2012yr,nov,hour_23,no_holiday,weekday_4,workday,Mist,0.32,0.3182,0.61,0.1642,7,118,125
record_16279,winter,2012yr,nov,hour_0,no_holiday,weekday_5,workday,Mist,0.32,0.3333,0.66,0.1045,7,58,65
record_16280,winter,2012yr,nov,hour_1,no_holiday,weekday_5,workday,Mist,0.3,0.3182,0.65,0.0896,5,16,21
record_16281,winter,2012yr,nov,hour_2,no_holiday,weekday_5,workday,Mist,0.3,0.303,0.7,0.1642,0,9,9
record_16282,winter,2012yr,nov,hour_3,no_holiday,weekday_5,workday,Mist,0.3,0.303,0.65,0.1343,0,6,6
record_16283,winter,2012yr,nov,hour_4,no_holiday,weekday_5,workday,Mist,0.3,0.3182,0.65,0.1045,0,5,5
record_16284,winter,2012yr,nov,hour_5,no_holiday,weekday_5,workday,Mist,0.3,0.3182,0.65,0.0896,2,34,36
record_16285,winter,2012yr,nov,hour_6,no_holiday,weekday_5,workday,Mist,0.3,0.3182,0.61,0.0896,4,126,130
record_16286,winter,2012yr,nov,hour_7,no_holiday,weekday_5,workday,Mist,0.3,0.303,0.61,0.1642,5,362,367
record_16287,winter,2012yr,nov,hour_8,no_holiday,weekday_5,workday,Mist,0.32,0.3333,0.57,0.1343,17,694,711
record_16288,winter,2012yr,nov,hour_9,no_holiday,weekday_5,workday,Clear,0.34,0.3485,0.53,0.1045,21,330,351
record_16289,winter,2012yr,nov,hour_10,no_holiday,weekday_5,workday,Clear,0.34,0.3333,0.53,0.194,33,165,198
record_16290,winter,2012yr,nov,hour_11,no_holiday,weekday_5,workday,Clear,0.38,0.3939,0.43,0.2239,33,185,218
record_16291,winter,2012yr,nov,hour_12,no_holiday,weekday_5,workday,Clear,0.4,0.4091,0.43,0.2836,28,262,290
record_16292,winter,2012yr,nov,hour_13,no_holiday,weekday_5,workday,Clear,0.42,0.4242,0.38,0.194,52,226,278
record_16293,winter,2012yr,nov,hour_14,no_holiday,weekday_5,workday,Clear,0.42,0.4242,0.35,0.1045,47,204,251
record_16294,winter,2012yr,nov,hour_15,no_holiday,weekday_5,workday,Clear,0.42,0.4242,0.38,0.1343,30,237,267
record_16295,winter,2012yr,nov,hour_16,no_holiday,weekday_5,workday,Clear,0.42,0.4242,0.35,0.2836,33,350,383
record_16296,winter,2012yr,nov,hour_17,no_holiday,weekday_5,workday,Clear,0.36,0.3485,0.46,0.194,41,539,580
record_16297,winter,2012yr,nov,hour_18,no_holiday,weekday_5,workday,Clear,0.34,0.3333,0.53,0.1642,22,483,505
record_16298,winter,2012yr,nov,hour_19,no_holiday,weekday_5,workday,Clear,0.36,0.3485,0.46,0.2239,26,306,332
record_16299,winter,2012yr,nov,hour_20,no_holiday,weekday_5,workday,Clear,0.36,0.3333,0.46,0.2537,20,207,227
record_16300,winter,2012yr,nov,hour_21,no_holiday,weekday_5,workday,Clear,0.34,0.3333,0.49,0.194,21,157,178
record_16301,winter,2012yr,nov,hour_22,no_holiday,weekday_5,workday,Clear,0.32,0.303,0.53,0.2537,23,139,162
record_16302,winter,2012yr,nov,hour_23,no_holiday,weekday_5,workday,Clear,0.32,0.303,0.53,0.2239,14,114,128
record_16303,winter,2012yr,nov,hour_0,no_holiday,weekday_6,not_workday,Clear,0.3,0.303,0.52,0.1642,11,95,106
record_16304,winter,2012yr,nov,hour_1,no_holiday,weekday_6,not_workday,Clear,0.26,0.2576,0.6,0.194,13,74,87
record_16305,winter,2012yr,nov,hour_2,no_holiday,weekday_6,not_workday,Clear,0.26,0.2576,0.65,0.194,8,41,49
record_16306,winter,2012yr,nov,hour_3,no_holiday,weekday_6,not_workday,Clear,0.26,0.2576,0.65,0.194,2,19,21
record_16307,winter,2012yr,nov,hour_4,no_holiday,weekday_6,not_workday,Clear,0.24,0.2273,0.7,0.194,1,6,7
record_16308,winter,2012yr,nov,hour_5,no_holiday,weekday_6,not_workday,Clear,0.24,0.2424,0.7,0.1642,1,10,11
record_16309,winter,2012yr,nov,hour_6,no_holiday,weekday_6,not_workday,Clear,0.24,0.2273,0.7,0.2239,0,21,21
record_16310,winter,2012yr,nov,hour_7,no_holiday,weekday_6,not_workday,Clear,0.24,0.2273,0.7,0.194,8,70,78
record_16311,winter,2012yr,nov,hour_8,no_holiday,weekday_6,not_workday,Clear,0.26,0.2576,0.65,0.2239,30,138,168
record_16312,winter,2012yr,nov,hour_9,no_holiday,weekday_6,not_workday,Clear,0.34,0.3182,0.49,0.2239,48,200,248
record_16313,winter,2012yr,nov,hour_10,no_holiday,weekday_6,not_workday,Clear,0.36,0.3333,0.46,0.2537,62,258,320
record_16314,winter,2012yr,nov,hour_11,no_holiday,weekday_6,not_workday,Clear,0.38,0.3939,0.43,0.194,80,343,423
record_16315,winter,2012yr,nov,hour_12,no_holiday,weekday_6,not_workday,Clear,0.4,0.4091,0.4,0.1642,117,359,476
record_16316,winter,2012yr,nov,hour_13,no_holiday,weekday_6,not_workday,Clear,0.42,0.4242,0.38,0.2537,179,346,525
record_16317,winter,2012yr,nov,hour_14,no_holiday,weekday_6,not_workday,Clear,0.42,0.4242,0.38,0.194,175,380,555
record_16318,winter,2012yr,nov,hour_15,no_holiday,weekday_6,not_workday,Clear,0.42,0.4242,0.35,0.2985,175,374,549
record_16319,winter,2012yr,nov,hour_16,no_holiday,weekday_6,not_workday,Clear,0.4,0.4091,0.4,0.2239,144,325,469
record_16320,winter,2012yr,nov,hour_17,no_holiday,weekday_6,not_workday,Clear,0.38,0.3939,0.4,0.1642,101,302,403
record_16321,winter,2012yr,nov,hour_18,no_holiday,weekday_6,not_workday,Clear,0.36,0.3636,0.5,0.1045,34,237,271
record_16322,winter,2012yr,nov,hour_19,no_holiday,weekday_6,not_workday,Clear,0.34,0.3485,0.53,0.0896,45,208,253
record_16323,winter,2012yr,nov,hour_20,no_holiday,weekday_6,not_workday,Mist,0.34,0.3485,0.66,0.0896,30,142,172
record_16324,winter,2012yr,nov,hour_21,no_holiday,weekday_6,not_workday,Mist,0.32,0.3333,0.57,0.1045,15,124,139
record_16325,winter,2012yr,nov,hour_22,no_holiday,weekday_6,not_workday,Mist,0.32,0.3333,0.57,0.1045,15,130,145
record_16326,winter,2012yr,nov,hour_23,no_holiday,weekday_6,not_workday,Mist,0.3,0.3182,0.7,0.1045,19,114,133
record_16327,winter,2012yr,nov,hour_0,no_holiday,weekday_0,not_workday,Mist,0.3,0.303,0.7,0.1642,11,118,129
record_16328,winter,2012yr,nov,hour_1,no_holiday,weekday_0,not_workday,Clear,0.3,0.2879,0.7,0.194,14,81,95
record_16329,winter,2012yr,nov,hour_2,no_holiday,weekday_0,not_workday,Clear,0.28,0.2879,0.81,0.1045,8,65,73
record_16330,winter,2012yr,nov,hour_3,no_holiday,weekday_0,not_workday,Mist,0.3,0.303,0.81,0.1642,9,37,46
record_16331,winter,2012yr,nov,hour_4,no_holiday,weekday_0,not_workday,Mist,0.3,0.2879,0.81,0.194,4,8,12
record_16332,winter,2012yr,nov,hour_5,no_holiday,weekday_0,not_workday,Clear,0.28,0.2879,0.81,0.1343,5,7,12
record_16333,winter,2012yr,nov,hour_6,no_holiday,weekday_0,not_workday,Clear,0.28,0.2727,0.81,0.1642,2,13,15
record_16334,winter,2012yr,nov,hour_7,no_holiday,weekday_0,not_workday,Clear,0.28,0.2727,0.81,0.194,3,39,42
record_16335,winter,2012yr,nov,hour_8,no_holiday,weekday_0,not_workday,Clear,0.3,0.2879,0.75,0.2537,19,100,119
record_16336,winter,2012yr,nov,hour_9,no_holiday,weekday_0,not_workday,Clear,0.32,0.303,0.7,0.2537,49,155,204
record_16337,winter,2012yr,nov,hour_10,no_holiday,weekday_0,not_workday,Clear,0.34,0.303,0.66,0.2985,79,250,329
record_16338,winter,2012yr,nov,hour_11,no_holiday,weekday_0,not_workday,Clear,0.38,0.3939,0.62,0.2836,92,267,359
record_16339,winter,2012yr,nov,hour_12,no_holiday,weekday_0,not_workday,Clear,0.4,0.4091,0.62,0.2836,101,341,442
record_16340,winter,2012yr,nov,hour_13,no_holiday,weekday_0,not_workday,Clear,0.4,0.4091,0.62,0.3284,113,334,447
record_16341,winter,2012yr,nov,hour_14,no_holiday,weekday_0,not_workday,Clear,0.4,0.4091,0.62,0.2985,125,303,428
record_16342,winter,2012yr,nov,hour_15,no_holiday,weekday_0,not_workday,Clear,0.42,0.4242,0.54,0.2836,89,318,407
record_16343,winter,2012yr,nov,hour_16,no_holiday,weekday_0,not_workday,Mist,0.4,0.4091,0.62,0.3284,59,313,372
record_16344,winter,2012yr,nov,hour_17,no_holiday,weekday_0,not_workday,Mist,0.38,0.3939,0.66,0.2537,48,232,280
record_16345,winter,2012yr,nov,hour_18,no_holiday,weekday_0,not_workday,Clear,0.36,0.3485,0.66,0.2239,36,240,276
record_16346,winter,2012yr,nov,hour_19,no_holiday,weekday_0,not_workday,Clear,0.36,0.3485,0.66,0.1642,16,194,210
record_16347,winter,2012yr,nov,hour_20,no_holiday,weekday_0,not_workday,Clear,0.36,0.3485,0.66,0.1642,9,120,129
record_16348,winter,2012yr,nov,hour_21,no_holiday,weekday_0,not_workday,Clear,0.36,0.3333,0.66,0.2537,17,93,110
record_16349,winter,2012yr,nov,hour_22,no_holiday,weekday_0,not_workday,Mist,0.36,0.3333,0.66,0.2537,8,66,74
record_16350,winter,2012yr,nov,hour_23,no_holiday,weekday_0,not_workday,Clear,0.36,0.3485,0.66,0.2239,6,53,59
record_16351,winter,2012yr,nov,hour_0,no_holiday,weekday_1,workday,Clear,0.36,0.3485,0.66,0.2239,5,22,27
record_16352,winter,2012yr,nov,hour_1,no_holiday,weekday_1,workday,Mist,0.36,0.3485,0.66,0.2239,0,19,19
record_16353,winter,2012yr,nov,hour_2,no_holiday,weekday_1,workday,Mist,0.36,0.3333,0.66,0.2537,0,5,5
record_16354,winter,2012yr,nov,hour_3,no_holiday,weekday_1,workday,Mist,0.36,0.3485,0.66,0.2239,0,2,2
record_16355,winter,2012yr,nov,hour_4,no_holiday,weekday_1,workday,Mist,0.36,0.3485,0.66,0.2239,1,11,12
record_16356,winter,2012yr,nov,hour_5,no_holiday,weekday_1,workday,Mist,0.36,0.3485,0.66,0.2239,1,38,39
record_16357,winter,2012yr,nov,hour_6,no_holiday,weekday_1,workday,Mist,0.36,0.3333,0.66,0.2537,3,128,131
record_16358,winter,2012yr,nov,hour_7,no_holiday,weekday_1,workday,Mist,0.36,0.3333,0.66,0.2985,5,381,386
record_16359,winter,2012yr,nov,hour_8,no_holiday,weekday_1,workday,Mist,0.36,0.3333,0.66,0.2985,13,650,663
record_16360,winter,2012yr,nov,hour_9,no_holiday,weekday_1,workday,Mist,0.36,0.3333,0.66,0.2537,18,260,278
record_16361,winter,2012yr,nov,hour_10,no_holiday,weekday_1,workday,Mist,0.36,0.3333,0.66,0.2537,33,106,139
record_16362,winter,2012yr,nov,hour_11,no_holiday,weekday_1,workday,Mist,0.38,0.3939,0.66,0.2537,33,164,197
record_16363,winter,2012yr,nov,hour_12,no_holiday,weekday_1,workday,Mist,0.4,0.4091,0.62,0.2836,35,207,242
record_16364,winter,2012yr,nov,hour_13,no_holiday,weekday_1,workday,Clear,0.44,0.4394,0.54,0.2537,46,205,251
record_16365,winter,2012yr,nov,hour_14,no_holiday,weekday_1,workday,Clear,0.44,0.4394,0.54,0.2537,47,170,217
record_16366,winter,2012yr,nov,hour_15,no_holiday,weekday_1,workday,Clear,0.44,0.4394,0.54,0.194,44,213,257
record_16367,winter,2012yr,nov,hour_16,no_holiday,weekday_1,workday,Clear,0.42,0.4242,0.58,0.2537,55,325,380
record_16368,winter,2012yr,nov,hour_17,no_holiday,weekday_1,workday,Mist,0.42,0.4242,0.58,0.194,33,586,619
record_16369,winter,2012yr,nov,hour_18,no_holiday,weekday_1,workday,Mist,0.4,0.4091,0.58,0.2537,21,559,580
record_16370,winter,2012yr,nov,hour_19,no_holiday,weekday_1,workday,Mist,0.4,0.4091,0.58,0.2836,25,381,406
record_16371,winter,2012yr,nov,hour_20,no_holiday,weekday_1,workday,Mist,0.38,0.3939,0.62,0.2537,7,252,259
record_16372,winter,2012yr,nov,hour_21,no_holiday,weekday_1,workday,Mist,0.38,0.3939,0.54,0.2239,15,188,203
record_16373,winter,2012yr,nov,hour_22,no_holiday,weekday_1,workday,Clear,0.34,0.3485,0.66,0.1045,7,106,113
record_16374,winter,2012yr,nov,hour_23,no_holiday,weekday_1,workday,Clear,0.34,0.3485,0.66,0.1045,2,72,74
record_16375,winter,2012yr,nov,hour_0,no_holiday,weekday_2,workday,Clear,0.32,0.3333,0.7,0.1343,3,26,29
record_16376,winter,2012yr,nov,hour_1,no_holiday,weekday_2,workday,Clear,0.34,0.3485,0.66,0.1045,3,10,13
record_16377,winter,2012yr,nov,hour_2,no_holiday,weekday_2,workday,Mist,0.32,0.3333,0.76,0.0896,0,5,5
record_16378,winter,2012yr,nov,hour_3,no_holiday,weekday_2,workday,Mist,0.34,0.3485,0.71,0.1045,0,2,2
record_16379,winter,2012yr,nov,hour_4,no_holiday,weekday_2,workday,Mist,0.34,0.3333,0.66,0.194,0,6,6
record_16380,winter,2012yr,nov,hour_5,no_holiday,weekday_2,workday,Mist,0.34,0.3333,0.66,0.1343,2,32,34
record_16381,winter,2012yr,nov,hour_6,no_holiday,weekday_2,workday,Mist,0.34,0.3333,0.71,0.1642,2,146,148
record_16382,winter,2012yr,nov,hour_7,no_holiday,weekday_2,workday,Clear,0.32,0.3333,0.76,0.0896,7,411,418
record_16383,winter,2012yr,nov,hour_8,no_holiday,weekday_2,workday,Clear,0.34,0.3333,0.71,0.1343,16,649,665
record_16384,winter,2012yr,nov,hour_9,no_holiday,weekday_2,workday,Mist,0.36,0.3788,0.71,0,28,298,326
record_16385,winter,2012yr,nov,hour_10,no_holiday,weekday_2,workday,Mist,0.4,0.4091,0.66,0.0896,32,144,176
record_16386,winter,2012yr,nov,hour_11,no_holiday,weekday_2,workday,Mist,0.42,0.4242,0.67,0.0896,45,160,205
record_16387,winter,2012yr,nov,hour_12,no_holiday,weekday_2,workday,Mist,0.42,0.4242,0.67,0,70,243,313
record_16388,winter,2012yr,nov,hour_13,no_holiday,weekday_2,workday,Mist,0.44,0.4394,0.58,0,49,218,267
record_16389,winter,2012yr,nov,hour_14,no_holiday,weekday_2,workday,Mist,0.44,0.4394,0.58,0.1045,47,177,224
record_16390,winter,2012yr,nov,hour_15,no_holiday,weekday_2,workday,Mist,0.46,0.4545,0.55,0.1045,61,226,287
record_16391,winter,2012yr,nov,hour_16,no_holiday,weekday_2,workday,Mist,0.42,0.4242,0.62,0.0896,60,335,395
record_16392,winter,2012yr,nov,hour_17,no_holiday,weekday_2,workday,Mist,0.4,0.4091,0.71,0.1642,37,553,590
record_16393,winter,2012yr,nov,hour_18,no_holiday,weekday_2,workday,Mist,0.4,0.4091,0.66,0.0896,16,534,550
record_16394,winter,2012yr,nov,hour_19,no_holiday,weekday_2,workday,Mist,0.4,0.4091,0.71,0,23,361,384
record_16395,winter,2012yr,nov,hour_20,no_holiday,weekday_2,workday,Mist,0.38,0.3939,0.76,0,11,224,235
record_16396,winter,2012yr,nov,hour_21,no_holiday,weekday_2,workday,Clear,0.36,0.3788,0.71,0,14,143,157
record_16397,winter,2012yr,nov,hour_22,no_holiday,weekday_2,workday,Clear,0.36,0.3788,0.71,0,7,115,122
record_16398,winter,2012yr,nov,hour_23,no_holiday,weekday_2,workday,Clear,0.32,0.3333,0.81,0.1045,1,82,83
record_16399,winter,2012yr,nov,hour_0,no_holiday,weekday_3,workday,Clear,0.34,0.3636,0.81,0,1,25,26
record_16400,winter,2012yr,nov,hour_1,no_holiday,weekday_3,workday,Clear,0.32,0.3333,0.81,0.1045,1,13,14
record_16401,winter,2012yr,nov,hour_2,no_holiday,weekday_3,workday,Clear,0.28,0.2879,0.87,0.1045,2,6,8
record_16402,winter,2012yr,nov,hour_3,no_holiday,weekday_3,workday,Clear,0.28,0.2879,0.87,0.1045,0,2,2
record_16403,winter,2012yr,nov,hour_4,no_holiday,weekday_3,workday,Clear,0.28,0.2879,0.87,0.1045,0,10,10
record_16404,winter,2012yr,nov,hour_5,no_holiday,weekday_3,workday,Clear,0.28,0.2879,0.87,0.1045,1,28,29
record_16405,winter,2012yr,nov,hour_6,no_holiday,weekday_3,workday,Clear,0.28,0.303,0.87,0.0896,2,99,101
record_16406,winter,2012yr,nov,hour_7,no_holiday,weekday_3,workday,Clear,0.26,0.2879,0.87,0.0896,11,262,273
record_16407,winter,2012yr,nov,hour_8,no_holiday,weekday_3,workday,Mist,0.28,0.303,0.81,0.0896,12,539,551
record_16408,winter,2012yr,nov,hour_9,no_holiday,weekday_3,workday,Clear,0.32,0.3333,0.76,0.0896,45,320,365
record_16409,winter,2012yr,nov,hour_10,no_holiday,weekday_3,workday,Clear,0.36,0.3788,0.62,0,22,150,172
record_16410,winter,2012yr,nov,hour_11,no_holiday,weekday_3,workday,Clear,0.4,0.4091,0.5,0.194,43,198,241
record_16411,winter,2012yr,nov,hour_12,no_holiday,weekday_3,workday,Clear,0.44,0.4394,0.41,0.194,74,270,344
record_16412,winter,2012yr,nov,hour_13,no_holiday,weekday_3,workday,Clear,0.44,0.4394,0.35,0.2239,70,295,365
record_16413,winter,2012yr,nov,hour_14,no_holiday,weekday_3,workday,Clear,0.46,0.4545,0.33,0.194,84,329,413
record_16414,winter,2012yr,nov,hour_15,no_holiday,weekday_3,workday,Clear,0.46,0.4545,0.36,0.0896,68,381,449
record_16415,winter,2012yr,nov,hour_16,no_holiday,weekday_3,workday,Clear,0.44,0.4394,0.33,0.1343,59,410,469
record_16416,winter,2012yr,nov,hour_17,no_holiday,weekday_3,workday,Clear,0.4,0.4091,0.4,0.1642,41,333,374
record_16417,winter,2012yr,nov,hour_18,no_holiday,weekday_3,workday,Clear,0.42,0.4242,0.38,0.1045,24,287,311
record_16418,winter,2012yr,nov,hour_19,no_holiday,weekday_3,workday,Clear,0.38,0.3939,0.43,0.194,23,220,243
record_16419,winter,2012yr,nov,hour_20,no_holiday,weekday_3,workday,Clear,0.34,0.3485,0.61,0.1045,11,125,136
record_16420,winter,2012yr,nov,hour_21,no_holiday,weekday_3,workday,Clear,0.36,0.3788,0.5,0,8,97,105
record_16421,winter,2012yr,nov,hour_22,no_holiday,weekday_3,workday,Clear,0.34,0.3636,0.49,0,6,82,88
record_16422,winter,2012yr,nov,hour_23,no_holiday,weekday_3,workday,Clear,0.32,0.3485,0.61,0,7,50,57
record_16423,winter,2012yr,nov,hour_0,holiday,weekday_4,not_workday,Clear,0.32,0.3333,0.66,0.0896,3,43,46
record_16424,winter,2012yr,nov,hour_1,holiday,weekday_4,not_workday,Clear,0.28,0.303,0.65,0.0896,5,37,42
record_16425,winter,2012yr,nov,hour_2,holiday,weekday_4,not_workday,Clear,0.24,0.2576,0.75,0.0896,3,15,18
record_16426,winter,2012yr,nov,hour_3,holiday,weekday_4,not_workday,Clear,0.24,0.2576,0.75,0.1045,0,6,6
record_16427,winter,2012yr,nov,hour_4,holiday,weekday_4,not_workday,Clear,0.22,0.2273,0.8,0.1343,1,2,3
record_16428,winter,2012yr,nov,hour_5,holiday,weekday_4,not_workday,Clear,0.24,0.2576,0.75,0.1045,2,6,8
record_16429,winter,2012yr,nov,hour_6,holiday,weekday_4,not_workday,Clear,0.26,0.2727,0.7,0.1045,2,15,17
record_16430,winter,2012yr,nov,hour_7,holiday,weekday_4,not_workday,Clear,0.22,0.2273,0.75,0.1343,7,49,56
record_16431,winter,2012yr,nov,hour_8,holiday,weekday_4,not_workday,Clear,0.24,0.2424,0.75,0.1343,20,77,97
record_16432,winter,2012yr,nov,hour_9,holiday,weekday_4,not_workday,Clear,0.3,0.3333,0.65,0,25,94,119
record_16433,winter,2012yr,nov,hour_10,holiday,weekday_4,not_workday,Clear,0.36,0.3636,0.57,0.1045,65,154,219
record_16434,winter,2012yr,nov,hour_11,holiday,weekday_4,not_workday,Clear,0.42,0.4242,0.41,0.0896,89,143,232
record_16435,winter,2012yr,nov,hour_12,holiday,weekday_4,not_workday,Clear,0.44,0.4394,0.35,0,117,145,262
record_16436,winter,2012yr,nov,hour_13,holiday,weekday_4,not_workday,Clear,0.46,0.4545,0.31,0,125,144,269
record_16437,winter,2012yr,nov,hour_14,holiday,weekday_4,not_workday,Clear,0.48,0.4697,0.29,0,125,95,220
record_16438,winter,2012yr,nov,hour_15,holiday,weekday_4,not_workday,Clear,0.48,0.4697,0.29,0,132,96,228
record_16439,winter,2012yr,nov,hour_16,holiday,weekday_4,not_workday,Clear,0.46,0.4545,0.33,0,101,81,182
record_16440,winter,2012yr,nov,hour_17,holiday,weekday_4,not_workday,Clear,0.44,0.4394,0.35,0,66,43,109
record_16441,winter,2012yr,nov,hour_18,holiday,weekday_4,not_workday,Clear,0.4,0.4091,0.43,0,16,54,70
record_16442,winter,2012yr,nov,hour_19,holiday,weekday_4,not_workday,Clear,0.36,0.3788,0.76,0,13,31,44
record_16443,winter,2012yr,nov,hour_20,holiday,weekday_4,not_workday,Clear,0.34,0.3636,0.71,0,15,37,52
record_16444,winter,2012yr,nov,hour_21,holiday,weekday_4,not_workday,Clear,0.34,0.3485,0.61,0.0896,7,39,46
record_16445,winter,2012yr,nov,hour_22,holiday,weekday_4,not_workday,Clear,0.32,0.3485,0.61,0,8,36,44
record_16446,winter,2012yr,nov,hour_23,holiday,weekday_4,not_workday,Clear,0.3,0.3333,0.7,0,8,28,36
record_16447,winter,2012yr,nov,hour_0,no_holiday,weekday_5,workday,Clear,0.28,0.3182,0.65,0,0,32,32
record_16448,winter,2012yr,nov,hour_1,no_holiday,weekday_5,workday,Clear,0.28,0.303,0.81,0.0896,2,11,13
record_16449,winter,2012yr,nov,hour_2,no_holiday,weekday_5,workday,Clear,0.26,0.2879,0.75,0.0896,1,4,5
record_16450,winter,2012yr,nov,hour_3,no_holiday,weekday_5,workday,Clear,0.26,0.303,0.7,0,1,0,1
record_16451,winter,2012yr,nov,hour_4,no_holiday,weekday_5,workday,Clear,0.24,0.2576,0.75,0.1045,1,3,4
record_16452,winter,2012yr,nov,hour_5,no_holiday,weekday_5,workday,Clear,0.24,0.2879,0.81,0,0,10,10
record_16453,winter,2012yr,nov,hour_6,no_holiday,weekday_5,workday,Clear,0.24,0.2879,0.81,0,0,20,20
record_16454,winter,2012yr,nov,hour_7,no_holiday,weekday_5,workday,Clear,0.24,0.2879,0.81,0,5,72,77
record_16455,winter,2012yr,nov,hour_8,no_holiday,weekday_5,workday,Clear,0.24,0.2576,0.87,0.0896,11,83,94
record_16456,winter,2012yr,nov,hour_9,no_holiday,weekday_5,workday,Clear,0.28,0.2879,0.75,0.1045,32,80,112
record_16457,winter,2012yr,nov,hour_10,no_holiday,weekday_5,workday,Clear,0.34,0.3333,0.61,0.1642,87,114,201
record_16458,winter,2012yr,nov,hour_11,no_holiday,weekday_5,workday,Clear,0.4,0.4091,0.5,0.194,121,130,251
record_16459,winter,2012yr,nov,hour_12,no_holiday,weekday_5,workday,Clear,0.44,0.4394,0.38,0.2537,186,193,379
record_16460,winter,2012yr,nov,hour_13,no_holiday,weekday_5,workday,Clear,0.46,0.4545,0.38,0.2836,224,200,424
record_16461,winter,2012yr,nov,hour_14,no_holiday,weekday_5,workday,Clear,0.5,0.4848,0.36,0.2537,240,195,435
record_16462,winter,2012yr,nov,hour_15,no_holiday,weekday_5,workday,Clear,0.48,0.4697,0.41,0.2537,233,214,447
record_16463,winter,2012yr,nov,hour_16,no_holiday,weekday_5,workday,Mist,0.48,0.4697,0.41,0.1045,158,199,357
record_16464,winter,2012yr,nov,hour_17,no_holiday,weekday_5,workday,Mist,0.48,0.4697,0.39,0.0896,117,183,300
record_16465,winter,2012yr,nov,hour_18,no_holiday,weekday_5,workday,Mist,0.46,0.4545,0.44,0,50,158,208
record_16466,winter,2012yr,nov,hour_19,no_holiday,weekday_5,workday,Mist,0.46,0.4545,0.47,0.1642,33,121,154
record_16467,winter,2012yr,nov,hour_20,no_holiday,weekday_5,workday,Clear,0.46,0.4545,0.41,0.0896,42,100,142
record_16468,winter,2012yr,nov,hour_21,no_holiday,weekday_5,workday,Clear,0.46,0.4545,0.47,0.2537,23,75,98
record_16469,winter,2012yr,nov,hour_22,no_holiday,weekday_5,workday,Clear,0.44,0.4394,0.33,0.5224,16,63,79
record_16470,winter,2012yr,nov,hour_23,no_holiday,weekday_5,workday,Clear,0.42,0.4242,0.38,0.4478,20,47,67
record_16471,winter,2012yr,nov,hour_0,no_holiday,weekday_6,not_workday,Clear,0.4,0.4091,0.37,0.4179,9,33,42
record_16472,winter,2012yr,nov,hour_1,no_holiday,weekday_6,not_workday,Clear,0.34,0.2879,0.42,0.4925,1,19,20
record_16473,winter,2012yr,nov,hour_2,no_holiday,weekday_6,not_workday,Clear,0.32,0.2727,0.39,0.6119,10,22,32
record_16474,winter,2012yr,nov,hour_3,no_holiday,weekday_6,not_workday,Clear,0.28,0.2576,0.41,0.3582,6,5,11
record_16475,winter,2012yr,nov,hour_4,no_holiday,weekday_6,not_workday,Clear,0.26,0.2121,0.41,0.4478,1,2,3
record_16476,winter,2012yr,nov,hour_5,no_holiday,weekday_6,not_workday,Clear,0.26,0.2273,0.41,0.3284,1,2,3
record_16477,winter,2012yr,nov,hour_6,no_holiday,weekday_6,not_workday,Clear,0.24,0.2121,0.44,0.2836,1,9,10
record_16478,winter,2012yr,nov,hour_7,no_holiday,weekday_6,not_workday,Mist,0.26,0.2273,0.41,0.3284,4,21,25
record_16479,winter,2012yr,nov,hour_8,no_holiday,weekday_6,not_workday,Mist,0.26,0.2121,0.44,0.4627,7,55,62
record_16480,winter,2012yr,nov,hour_9,no_holiday,weekday_6,not_workday,Mist,0.26,0.2121,0.41,0.4478,26,96,122
record_16481,winter,2012yr,nov,hour_10,no_holiday,weekday_6,not_workday,Mist,0.26,0.2273,0.44,0.2985,46,96,142
record_16482,winter,2012yr,nov,hour_11,no_holiday,weekday_6,not_workday,Mist,0.28,0.2576,0.41,0.2985,55,131,186
record_16483,winter,2012yr,nov,hour_12,no_holiday,weekday_6,not_workday,Mist,0.3,0.2576,0.36,0.6119,53,146,199
record_16484,winter,2012yr,nov,hour_13,no_holiday,weekday_6,not_workday,Clear,0.32,0.303,0.36,0.3284,64,161,225
record_16485,winter,2012yr,nov,hour_14,no_holiday,weekday_6,not_workday,Clear,0.32,0.2879,0.33,0.4627,58,149,207
record_16486,winter,2012yr,nov,hour_15,no_holiday,weekday_6,not_workday,Clear,0.3,0.2727,0.36,0.4627,59,139,198
record_16487,winter,2012yr,nov,hour_16,no_holiday,weekday_6,not_workday,Clear,0.28,0.2424,0.38,0.4478,43,127,170
record_16488,winter,2012yr,nov,hour_17,no_holiday,weekday_6,not_workday,Clear,0.26,0.2273,0.41,0.3881,29,97,126
record_16489,winter,2012yr,nov,hour_18,no_holiday,weekday_6,not_workday,Clear,0.26,0.2273,0.38,0.3881,22,123,145
record_16490,winter,2012yr,nov,hour_19,no_holiday,weekday_6,not_workday,Clear,0.26,0.2424,0.41,0.2537,9,74,83
record_16491,winter,2012yr,nov,hour_20,no_holiday,weekday_6,not_workday,Clear,0.24,0.2121,0.44,0.2836,3,55,58
